time,pitch,yaw
0.0,-0.19,-1.5800000000000005
0.1,-0.18,-1.5800000000000005
0.2,-0.18,-1.5800000000000005
0.30000000000000004,-0.18,-1.5747019006634397
0.4,-0.18,-1.5700000000000007
0.5,-0.18,-1.5700000000000007
0.6000000000000001,-0.18,-1.5700000000000007
0.7000000000000001,-0.17,-1.5700000000000007
0.8,-0.1544978328750524,-1.5644978328750523
0.9,-0.14,-1.5599999999999992
1.0,-0.12476080956761731,-1.5599999999999992
1.1,-0.0800425343376163,-1.5499999999999994
1.2000000000000002,-0.07478777356421616,-1.5499999999999994
1.3,-0.08,-1.5499999999999994
1.4000000000000001,-0.08515155767611568,-1.5499999999999994
1.5,-0.07,-1.5499999999999994
1.6,-0.07,-1.5499999999999994
1.7000000000000002,-0.11,-1.5599999999999992
1.8,-0.13,-1.5599999999999992
1.9000000000000001,-0.13,-1.5599999999999992
2.0,-0.09043408821000035,-1.5700000000000007
2.1,-0.09,-1.5700000000000007
2.2,-0.09,-1.5700000000000007
2.3000000000000003,-0.08,-1.5700000000000007
2.4000000000000004,-0.09,-1.5599999999999992
2.5,-0.09,-1.5599999999999992
2.6,-0.1,-1.5499999999999994
2.7,-0.11,-1.5599999999999992
2.8000000000000003,-0.11,-1.5599999999999992
2.9000000000000004,-0.11,-1.5599999999999992
3.0,-0.1,-1.5599999999999992
3.1,-0.1,-1.5499999999999994
3.2,-0.09567456500830632,-1.5599999999999992
3.3000000000000003,-0.09,-1.5599999999999992
3.4000000000000004,-0.08,-1.5599999999999992
3.5,-0.08902325142668492,-1.5509767485733144
3.6,-0.08,-1.5499999999999994
3.7,-0.08,-1.5599999999999992
3.8000000000000003,-0.08,-1.5665216612158954
3.9000000000000004,-0.08,-1.5599999999999992
4.0,-0.08,-1.5599999999999992
4.1000000000000005,-0.07,-1.5700000000000007
4.2,-0.09,-1.5700000000000007
4.3,-0.08124138256681451,-1.5599999999999992
4.4,-0.08,-1.5599999999999992
4.5,-0.08,-1.5599999999999992
4.6000000000000005,-0.08,-1.5568490804183184
4.7,-0.07,-1.5499999999999994
4.800000000000001,-0.0760867667597761,-1.5539132332402232
4.9,-0.07,-1.5599999999999992
5.0,-0.07,-1.5599999999999992
5.1000000000000005,-0.07853166037057034,-1.5599999999999992
5.2,-0.08,-1.5700000000000007
5.300000000000001,-0.07,-1.5900000000000003
5.4,-0.06138706568136907,-1.6729678248496833
