time,pitch,yaw
0.0,-0.16,0.6200000000000001
0.1,-0.15,0.6300000000000003
0.2,-0.16990283012701804,0.6200971698729821
0.30000000000000004,-0.16461250228477425,0.6200000000000001
0.4,-0.16,0.6200000000000001
0.5,-0.16520256537645092,0.6200000000000001
0.6000000000000001,-0.17,0.6200000000000001
0.7000000000000001,-0.17,0.6200000000000001
0.8,-0.17,0.6200000000000001
0.9,-0.16,0.6200000000000001
1.0,-0.1502612929872614,0.6102612929872617
1.1,-0.15462294773486374,0.6100000000000003
1.2000000000000002,-0.15,0.6000000000000001
1.3,-0.15,0.6000000000000001
1.4000000000000001,-0.14033127133105802,0.5803312713310581
1.5,-0.14,0.5800000000000001
1.6,-0.14,0.5800000000000001
1.7000000000000002,-0.13557730606693552,0.5800000000000001
1.8,-0.14,0.5900000000000003
1.9000000000000001,-0.13,0.5800000000000001
2.0,-0.13,0.5712284390080752
2.1,-0.13,0.56
2.2,-0.12,0.49137479748353574
2.3000000000000003,-0.11,0.45999999999999996
2.4000000000000004,-0.09,0.37765394576314737
2.5,-0.09,0.3700000000000001
2.6,-0.09,0.3900000000000001
2.7,-0.09513244392884769,0.3951324439288477
2.8000000000000003,-0.1,0.41357680494143867
2.9000000000000004,-0.1,0.41999999999999993
3.0,-0.09,0.4148597811217511
3.1,-0.09,0.41000000000000014
3.2,-0.09347442740355383,0.4065255725964462
3.3000000000000003,-0.1,0.3951048985407555
3.4000000000000004,-0.1,0.3465673397373063
3.5,-0.0735921263447013,0.2543685053788054
3.6,-0.06581259150805271,0.17743777452415815
3.7,-0.06,0.13000000000000034
3.8000000000000003,-0.05,0.10000000000000009
3.9000000000000004,-0.05,0.077757359500446
4.0,-0.043638931333055464,0.05363893133305565
4.1000000000000005,-0.04,0.040000000000000036
4.2,-0.04,0.040000000000000036
4.3,-0.04,0.035888821014050255
4.4,-0.04,0.040000000000000036
4.5,-0.04,0.03602133827440909
4.6000000000000005,-0.04,0.03000000000000025
4.7,-0.04,0.03000000000000025
4.800000000000001,-0.04580837781597786,0.040000000000000036
4.9,-0.053876655925528254,0.040000000000000036
5.0,-0.05,0.040000000000000036
5.1000000000000005,-0.05,0.040000000000000036
5.2,-0.05,0.040000000000000036
5.300000000000001,-0.06375048662893444,0.040000000000000036
5.4,-0.08,0.040000000000000036
5.5,-0.11,0.020000000000000018
5.6000000000000005,-0.14558251980106857,-0.005582519801068689
5.7,-0.16,-0.05480339153298512
5.800000000000001,-0.13,-0.19999999999999973
5.9,-0.09852145673857511,-0.3559141730456988
6.0,-0.06667542542542554,-0.49659659659659505
6.1000000000000005,-0.05,-0.6099999999999999
6.2,-0.03,-0.7099999999999995
6.300000000000001,-0.024555141926477245,-0.7508897161470459
6.4,-0.02,-0.8106376290974403
6.5,-0.02,-0.8500000000000001
6.6000000000000005,-0.02,-0.8899999999999992
6.7,-0.015105727249379284,-0.9197885455012418
6.800000000000001,-0.01,-0.9534903831817503
6.9,-0.01,-0.9499999999999997
7.0,-0.02,-0.7199999999999993
7.1000000000000005,-0.004771226951968805,-0.41065331208740774
7.2,0.004956401023816824,-0.1503487918094653
7.300000000000001,0.01,-0.04999999999999938
7.4,0.03,0.07000000000000028
7.5,0.015174338120782305,0.11482566187921792
7.6000000000000005,0.004873042839432269,0.1556347858028389
7.7,0.01,0.30931267891221453
7.800000000000001,0.01,0.5700000000000003
7.9,0.0,0.8400000000000003
8.0,0.004880194937051662,0.9939217544334646
8.1,0.01,1.1391194256605803
8.200000000000001,0.0,1.23
8.3,0.0,1.2799999999999998
8.4,0.01,1.3236335528968954
8.5,0.01,1.3661817211316054
8.6,0.01,1.4100000000000006
8.700000000000001,0.01,1.48
8.8,0.005230661369478918,1.524769338630521
8.9,-0.01,1.5370296409062412
9.0,-0.02,1.5299999999999998
9.1,-0.03,1.5399999999999996
9.200000000000001,-0.04,1.5500000000000003
9.3,-0.0329095122096136,1.5670904877903864
9.4,-0.04,1.5500000000000003
9.5,-0.03,1.5500000000000003
9.600000000000001,-0.04,1.5456882600244108
9.700000000000001,-0.04,1.5372774853801163
9.8,-0.04,1.5299999999999998
9.9,-0.05,1.5500000000000003
10.0,-0.06,1.578234860355793
10.100000000000001,-0.06,1.6099999999999999
10.200000000000001,-0.04,1.7200000000000002
10.3,-0.04,1.7771409939913365
10.4,-0.04,1.8383031963470329
10.5,-0.04,1.85270487412962
10.600000000000001,-0.03,1.8900000000000001
10.700000000000001,-0.04,1.9900000000000007
10.8,-0.02381553819444464,2.0728932291666675
10.9,-0.05372499464553445,2.1886249732276726
11.0,-0.05,2.2600000000000002
11.100000000000001,-0.03,2.3300000000000005
11.200000000000001,-0.03,2.3678553707617387
11.3,-0.02355125986578324,2.3935512598657835
11.4,-0.03,2.4124302100402213
11.5,-0.03,2.43
11.600000000000001,-0.03,2.4537081853859095
11.700000000000001,-0.03,2.4736346837899017
11.8,-0.022264050901378958,2.4900000000000007
11.9,-0.03,2.4900000000000007
12.0,-0.03,2.4900000000000007
12.100000000000001,-0.03,2.48
12.200000000000001,-0.03,2.477711055426287
12.3,-0.03,2.47
12.4,-0.02,2.47
12.5,-0.027437617260787816,2.47
12.600000000000001,-0.02787598626754174,2.47
12.700000000000001,-0.02,2.47
12.8,-0.03,2.47
12.9,-0.03,2.47
13.0,-0.03,2.47
13.100000000000001,-0.03,2.47
13.200000000000001,-0.03,2.4599999999999995
13.3,-0.03,2.4599999999999995
13.4,-0.03,2.4599999999999995
13.5,-0.03,2.4599999999999995
13.600000000000001,-0.03,2.4499999999999997
13.700000000000001,-0.03,2.4499999999999997
13.8,-0.03,2.4207206208425704
13.9,-0.03,2.3541288975085775
14.0,-0.03,2.3000000000000003
14.100000000000001,-0.03,2.2718288185171036
14.200000000000001,-0.03,2.2372516541971197
14.3,-0.03,2.218116526309502
14.4,-0.03,2.2099999999999995
14.5,-0.03,2.1999999999999997
14.600000000000001,-0.03,2.1872592626143668
14.700000000000001,-0.03,2.1673961918870637
14.8,-0.03,2.14
14.9,-0.02,2.1199999999999997
15.0,-0.02,2.094833014152927
15.100000000000001,-0.02,2.058377125193199
15.200000000000001,-0.02,2.03
15.3,-0.02,2.0100000000000002
15.4,-0.022502728610069824,1.9874972713899306
15.5,-0.02,1.9568794115019215
15.600000000000001,-0.01,1.9100000000000006
15.700000000000001,-0.01,1.8199999999999998
15.8,-0.01,1.7706595704238715
15.9,-0.008562956340336521,1.7042518253613466
16.0,0.0,1.6300000000000003
16.1,-0.01,1.56
16.2,-0.012287836936850894,1.5008486522525966
16.3,-0.02,1.4344571035555163
16.400000000000002,-0.01,1.3699999999999997
16.5,0.0,1.3000000000000003
16.6,0.002053304194974413,1.2638400874150768
16.7,-0.00121274099918753,1.21514903600325
16.8,-0.01,1.15
16.900000000000002,-0.03,1.06
17.0,-0.03558380046060961,0.9820809976969518
17.1,-0.03,0.8999999999999999
17.2,-0.04,0.8259158973452906
17.3,-0.05,0.7200000000000002
17.400000000000002,-0.05,0.6600000000000001
17.5,-0.05491316958549042,0.5005209824870577
17.6,-0.06,0.43000000000000016
17.7,-0.07,0.41999999999999993
17.8,-0.08,0.45999999999999996
17.900000000000002,-0.06,0.37718625246637805
18.0,-0.05,0.2400000000000002
18.1,-0.06,0.08000000000000007
18.2,-0.04,-4.440892098500626e-16
18.3,-0.04,-0.044726911618669755
18.400000000000002,-0.038526609133404575,-0.11442017259978605
18.5,-0.02,-0.16169739924319776
18.6,-0.02,-0.19999999999999973
18.7,-0.03,-0.24000000000000066
18.8,-0.03,-0.275120046282906
18.900000000000002,-0.03,-0.3599999999999999
19.0,-0.05,-0.4599999999999995
19.1,-0.05,-0.5105248159582114
19.200000000000003,-0.06,-0.649999999999999
19.3,-0.06,-0.7624111337647373
19.400000000000002,-0.07,-0.8400000000000003
19.5,-0.07,-0.8799999999999994
