time,pitch,yaw
0.0,-0.07,-2.1600000000000006
0.1,-0.07,-2.1600000000000006
0.2,-0.07,-2.150000000000001
0.30000000000000004,-0.09299028604682395,-2.1399999999999992
0.4,-0.1,-2.1399999999999992
0.5,-0.09,-2.1399999999999992
0.6000000000000001,-0.08,-2.112194274367036
0.7000000000000001,-0.08,-2.1
0.8,-0.06,-2.0800000000000005
0.9,-0.05,-2.0700000000000007
1.0,-0.04,-2.06089977324263
1.1,-0.04,-2.059999999999999
1.2000000000000002,-0.03929032489421209,-2.064258050634727
1.3,-0.04374619197017235,-2.2724771518210343
1.4000000000000001,-0.05133399900149755,-2.5273320019970047
1.5,-0.04,-2.7442041475895502
1.6,-0.026416337857173754,-2.850750986428479
1.7000000000000002,-0.01,-2.8985130179684644
1.8,-0.01,-2.917220068618278
1.9000000000000001,-0.02,-2.9599999999999995
2.0,-0.023547181563375884,-2.983547181563376
2.1,-0.03,-3.0181933499903906
2.2,-0.04,-3.0557502317573837
2.3000000000000003,-0.04,-3.1
2.4000000000000004,-0.05,-3.1199999999999997
2.5,-0.05,3.1250000000000004
2.6,-0.05,3.0900000000000003
2.7,-0.05209645492172009,3.0399999999999996
2.8000000000000003,-0.06,2.989961337966985
2.9000000000000004,-0.06,2.921474250483559
3.0,-0.06,2.8766762800603423
3.1,-0.06,2.846562781712814
3.2,-0.06,2.85
3.3000000000000003,-0.06,2.85
3.4000000000000004,-0.06,2.85
3.5,-0.05667762588683156,2.8533223741131684
3.6,-0.05,2.8884359380714373
3.7,-0.0534242333003571,2.916848466600715
3.8000000000000003,-0.08,2.988106866537718
3.9000000000000004,-0.09328563251287933,3.0598568975386384
4.0,-0.1,-3.0399284487693192
4.1000000000000005,-0.11,-3.1
4.2,-0.11,-2.9698363252375928
4.3,-0.10192496321726345,-2.78577488965179
4.4,-0.11,-2.624776431257835
4.5,-0.12,-2.4260121271513446
4.6000000000000005,-0.1069342566470032,-2.317737026588013
4.7,-0.09,-2.2519331552321953
4.800000000000001,-0.08679780052751529,-2.233595601055031
4.9,-0.08,-2.2021692896639724
5.0,-0.08,-2.19
5.1000000000000005,-0.08,-2.18
5.2,-0.08,-2.1671237707978928
5.300000000000001,-0.08,-2.1600000000000006
5.4,-0.07549454326716533,-2.1700000000000004
5.5,-0.13,-2.150000000000001
5.6000000000000005,-0.12,-2.1299999999999994
5.7,-0.12,-2.1199999999999997
5.800000000000001,-0.1,-2.1199999999999997
5.9,-0.1,-2.1199999999999997
6.0,-0.10401903592262819,-2.1159809640773717
6.1000000000000005,-0.08,-2.1399999999999992
6.2,-0.09,-2.1280082283847865
6.300000000000001,-0.08809176365264063,-2.1299999999999994
6.4,-0.09,-2.122824667616334
6.5,-0.08,-2.1199999999999997
6.6000000000000005,-0.08,-2.1199999999999997
6.7,-0.08715521491640892,-2.1199999999999997
6.800000000000001,-0.09,-2.1199999999999997
6.9,-0.08,-2.1199999999999997
7.0,-0.0831654676258993,-2.1199999999999997
7.1000000000000005,-0.09,-2.122076333170796
7.2,-0.09,-2.1299999999999994
7.300000000000001,-0.08784292215179564,-2.127842922151795
7.4,-0.09,-2.1299999999999994
7.5,-0.09,-2.128086914618653
7.6000000000000005,-0.09,-2.11
7.7,-0.08198892860256306,-2.1199999999999997
7.800000000000001,-0.09,-2.11
7.9,-0.0886610571736784,-2.11
8.0,-0.08608860459606747,-2.11
8.1,-0.09146032544875017,-2.1199999999999997
8.200000000000001,-0.09,-2.1199999999999997
8.3,-0.08902499061287464,-2.1199999999999997
8.4,-0.08,-2.11
8.5,-0.09,-2.1111154088711372
8.6,-0.06,-2.083901737640725
8.700000000000001,-0.08130794287146109,-2.0660761713856175
8.8,-0.06412251458506912,-1.952367543755207
8.9,-0.02790891221613525,-1.8195445610806769
